551555.9220434623 -655619.5776265328 515215.32869838993 -253162.49246983102 363797.18201372214 935572.6616262898 582747.8341924713 -688187.786721369 -433216.7296152045 -100879.29838311952 
482369.56411501556 -547091.787418869 -171293.67827007314 -148563.69482375693 -668561.1323191887 244894.3551069738 -336060.015737426 -943040.9470680637 -624396.8004669616 41582.19620146416 
-984201.3622595067 -592980.0743935711 670543.8237436474 -774675.4984465903 -72260.9653149884 -757629.1211524464 -283653.64060024964 -699645.7823446202 308087.0781200214 935407.8757565031 
-6792.524262409192 -255413.89410726773 -164363.55410050997 358934.7796543061 874036.0657803062 380850.0200430611 425181.19121970003 134069.137116835 568603.2807202558 795859.9721342018 
-720865.7724851388 17883.85693024425 878179.4547922676 -686223.4941659515 554500.3223907303 -308286.52854780806 534288.2022095523 6848.404432540294 730841.1704352235 -537823.648171559 
-421700.67346333934 156725.49661833956 -349851.94916058204 86684.69066320639 35979.92460179888 -241217.02292879485 -42181.70843553031 -640950.8798820387 475772.77323506493 720504.5243915231 
82519.76069370285 929507.5534059342 810259.4697139158 14050.851580632618 -124894.36264640698 588714.2865769651 857927.8402399239 -799004.4277266475 -704234.7022421578 834108.6487855674 
489319.1660280579 685460.8237599172 603321.9593974394 -256140.34785055195 716015.4133374346 -425123.47100329003 833208.6534251133 -657672.9696041372 -91755.82959820703 -628940.6967074485 
631836.4982212391 168108.0378462579 -391393.6884077791 -153228.70306479163 -618821.8734615457 834076.6309927416 -667861.8474308667 343052.4376609393 -195983.18351247744 -277977.45891921036 
-96322.48242192226 -996576.6890000978 -629754.5060704253 -483622.8456332534 -259928.48091329797 676073.0446810543 654041.4325904585 -65819.57062737946 675777.1655886993 293728.7831390833 
-563809.9814010749 645955.549060879 -564275.1544686855 854657.6219456247 -726926.0154318265 506555.13578593126 613202.7357342325 346005.9296276076 67113.18017802108 -75093.22956602823 
-40733.26283424802 -493548.1451796695 253133.97823142982 724653.4130055734 373542.06148526585 398113.57622879464 -312362.6095806997 -949427.2653599958 623456.2844425268 997109.0058490825 
-339114.72927456396 -91224.37209913973 716606.5590999532 -756312.4386619406 -103309.31620676792 -61514.19164982764 -46173.62952274596 894613.8575088296 50315.07180045941 978181.9761042222 
-996991.9035501924 -103004.19558057142 735949.4268939968 -304649.229076426 -326962.96119722293 3363.894485673285 -949513.8256961235 -749005.1161624136 969871.9484330046 -276928.8489105251 
75826.98014148092 -649436.521441943 495349.04527012305 83802.876961587 78508.72023776127 575134.190107439 -188530.4030145749 -103474.99246434518 -586851.0838338032 -460061.68818914844 
642174.6869369615 -309441.23362308124 -615711.132730108 -902910.6398790221 90217.99787026853 693785.0300895935 100737.59708810435 -954902.6310345181 -808982.9046346786 -412226.7489890654 
-708337.9156985317 -173777.31550088676 785901.044109429 843945.398777954 -827229.7573146435 -406184.41776591307 -867842.4178239019 838396.866697585 301579.409533442 16522.200452270685 
-319595.4300425232 329372.06554327486 -34733.732436533086 580477.2858375562 -708749.6826486613 -459054.2734115686 -10707.204092891887 863566.1061541915 128424.69099056558 -189207.42769639334 
-122597.16509285127 653475.7207566835 561488.5464642451 382018.824578244 -110297.1454801634 -156475.61471730878 -479529.34160776925 -513108.19592916634 -452016.77929139696 333073.07940604235 
93937.18220136897 -875653.4425484723 401878.41547917575 190003.5030247972 625126.9494833285 651282.5966945153 306670.6707621105 -531954.6851789183 -611364.2663457448 -987707.5905958286 
538296.1782398289 105758.48579573887 480182.41824674746 -761737.1101868955 -788033.3616182464 -873361.3507786853 137640.28029892035 879003.4580543444 -436049.07635591633 -587989.8695110301 
-500939.6140244098 35511.79685734911 -787574.958700248 273233.62760227825 -671001.9811977597 467963.72679388965 260651.4950922972 50191.63979299436 140302.309720868 -270779.69415612135 
-88205.59627358348 -259026.78734796075 3675.781148273265 -245577.3131278134 118081.02626657044 -827172.4316437426 -834113.5791663792 717815.0683528052 45754.748667725245 363491.69125940534 
-806592.5031513006 -651097.6841069831 -540651.3005913054 183258.53894232353 -861069.5907218612 -998754.0577644093 -6227.006805243436 -301286.80180638237 -691609.4933390813 -681262.4667953382 
-183418.74875783804 -619313.6346120647 433944.3880008694 -259248.0721500439 -699060.6187981452 -269840.9543219054 830491.2264092618 242308.90510044177 -358250.25550928235 -497788.3502324585 
443783.42022867873 -952421.5261556297 -863187.1694972035 648347.0771629158 602182.2826989116 176302.5108490805 593246.1035646168 952960.5768545782 576378.0124551936 -369366.3782352698 
737475.0826489725 -780150.202409391 -37341.1561877497 465908.40153865214 410934.12496879906 559592.9231726916 -628487.8308501712 942339.9711708068 -197979.86791271938 -729072.5654489116 
560237.539301961 -818531.1291897519 -958255.2896138916 626750.8449341157 -481135.79743988975 -265564.85757249023 -623240.4605284969 208954.45560520655 -722276.3208949459 800499.2883008977 
-318402.38146632793 -795488.3079656166 765479.9251271475 -90745.37314509333 593791.4125868136 -155982.15425524558 -636688.3918857424 738455.5808284176 792243.9597350685 420080.3145446384 
-302385.1529171271 -475570.3481156636 393136.84046240104 -982042.2400855902 549137.4917670765 823196.95833946 -498234.80996596813 509937.95156320394 -871752.7434866263 428154.98930195207 
-675740.5668810841 -382244.196338851 810332.6315232571 531929.3895190079 707459.4778657604 70876.51753457566 -577148.8604292833 651266.8014911783 -595097.3043805363 -463975.4873955562 
407639.6604137074 -185889.41242064268 365682.2989477203 -411104.83732569625 -233295.64326475793 935975.1499439075 8727.280966734863 773176.1297547424 381472.5874392772 467212.9023165249 
-700480.82406192 -721480.1244004178 731277.3833617552 -777987.824796699 529018.7447166552 365723.99263130035 -175986.10946337192 -387033.289707344 71466.14341339888 -57089.883968060254 
-858056.7929302366 615278.0029950845 197447.70221077208 -868649.2728165729 211209.5580537573 -638044.2052222125 -412203.5501766086 901546.0236801319 362311.38204789837 159556.03630394815 
-165865.74203246296 -62259.734285496874 266485.24138822546 474731.4809584087 192832.47786422446 431598.8275430687 -30031.639975700295 -388996.5202616021 -613986.2257484703 555212.0407715379 
602725.0937981049 525713.3052958404 -711573.4489814909 -688763.4205417281 98625.29930505622 989847.7673203188 736049.1847152971 554466.8016313822 -205429.9496080618 -211319.31634542253 
790468.4333682153 -933672.6242160469 336702.91216653516 551116.9748846984 -513954.4458281891 -362276.2843324678 443228.9605262652 -32324.836713909754 -340789.4358867854 -731144.1645280393 
-740088.6496310076 77187.30850489275 743965.4113154525 911816.1630440205 460334.8684408548 513828.5276028933 934414.4301843275 572958.3866254862 412477.0172683834 930767.5321907625 
951770.2928584979 553440.7362200036 461650.458361679 854244.5731143181 -26464.0189705909 -237339.5899941742 -410761.5488628746 481424.3080544048 -740442.4116990211 -912234.0087369886 
380031.7527491192 -658943.0363064241 168142.75991486758 -427281.29451692756 -434699.8481416808 539409.9808872973 -276897.5589717096 904543.6802268375 -641761.7930741082 -625686.3064854126 
561523.9526905774 14555.59713285882 991800.0002543633 736727.4164266849 632524.629163879 -114219.44876595889 835918.1963943164 -190213.30195785954 462752.0663804144 -157261.021952025 
762521.1999432354 994685.5313729062 -985846.5994102765 -379715.2586867296 682162.848387341 747884.6697752432 367115.1322257961 -152489.26817256398 785648.9179401528 -366820.7780941302 
-496740.9906100564 -344162.81242772494 239819.96102489228 459755.7100470974 -177498.3273547663 -537006.2318278083 137816.75357177923 -622942.6424712287 -346889.67190540594 -408174.4628400359 
-783998.9464895547 571929.1479626752 65381.56583577511 234340.15661195922 -292767.66437995865 592923.728600882 347375.0832657623 716585.4279730308 -584620.3865217431 -851053.4005603448 
-595616.9603346031 -255919.60143306386 -696608.8505737544 -665933.0357412067 -140742.67802090384 975141.6227240528 -76460.59591970884 909643.7364296806 -887590.6428839739 101169.53969508992 
-564944.7783020063 -239296.346057154 105053.99006502004 775696.6934788288 -256553.9009042041 -108246.4964866545 271032.5197398828 -580810.8634298557 -878666.4242439499 -819518.714813815 
-89066.74906497612 -14211.079850717797 -565378.1437962966 -660103.2417973306 -983189.6647944956 856000.2191586385 403671.5617763556 -953962.9867637423 -706617.5750890053 -532825.3416389762 
252782.32373717916 -720435.9384269421 -815023.903675661 -241433.4775583751 444739.7408054045 943319.8911938497 926761.6816652552 586609.8360866839 12311.499782060157 -62240.3502539302 
-952795.3401668232 -566743.6072654641 -133145.26754079538 -427943.112927029 -112374.71457215701 -443954.37792333367 -270406.19930914487 -190008.74447993527 -194546.10525817273 -528748.2248179285 
822278.3657200567 241071.3423230825 -218050.28301827447 668508.9147969859 -863876.8140463791 -782607.0124493239 266387.5135842613 -633667.3259328995 270897.3179748403 12385.667835930828 
443210.3329684413 -576406.3990349874 224603.82200093195 433556.076100199 -945907.1489333048 286514.9144780212 127789.75790812541 972123.4969208518 -183747.1009246643 200357.4630114413 
-737842.8903329455 -815764.8256926988 179255.7349132551 -938351.614287798 -203158.35210094275 536594.9369326164 365166.2050837646 214332.63750953716 650857.7322430189 -275003.01489684405 
-802052.3466794693 312871.33736941963 518365.8855873246 -729624.1217944946 138366.76427146257 109924.61003350955 243221.70487094205 107605.39362123958 -707591.4098773904 561749.1400520748 
-341435.9291714693 372198.6377189569 438172.9013069372 -684121.1335914265 -698807.6187273907 -204966.59885760816 -163142.2377875744 -720312.8376615425 320445.81516004284 893506.4577321955 
75864.87025578553 416789.4319665674 -15597.302116944687 -814623.2315137429 150693.7787495365 -820234.705382183 -762731.2198442362 517025.92539799074 -337137.8478855896 -586392.0854663323 
686349.3720065835 -463759.38367519656 621386.7147376621 -854882.5031572209 -111245.49919456744 -49560.96954535344 630335.1763079753 -179516.8604140149 -750154.3777333377 -394575.93173384 
-426837.32474207156 -45800.490038422984 -120031.49722256802 -843863.4783516625 -309973.8790975292 -101429.24377916905 951791.4610307093 677779.8847863835 -658651.11802486 -381408.8178357142 
-222253.5166445023 -680994.3319996377 541223.920990552 148261.01811606647 674794.2966247911 -617870.3598085728 -361122.39962211647 -611551.9300994838 39081.20096328354 -603589.590281693 
-693082.9771913553 191325.83265190828 -954817.17743079 -922328.0951000268 881850.433494586 -156949.13954226242 -12462.227740080329 -555685.4738639127 664508.9597516702 -124678.36074156687 
-744919.4134345173 115104.95699230977 -902319.3018672958 973075.9585591427 -111977.13509140292 -893228.4488509254 -482109.5580075201 -152200.4345020405 81113.91939809127 -563704.8597428091 
-148319.35319698288 579233.0536378617 -799678.6666741709 -39789.506927984534 -132315.020972513 637993.65165859 714134.143889661 -718191.4438849227 -438840.46710484335 -611422.7997546827 
792364.5347141637 -164999.1923779695 -339375.33963885927 -589601.1750933154 667542.684076125 -214303.44368799275 -891413.9067278353 236915.0441284466 722102.8921681012 -201790.62193353462 
202529.01206793496 -831662.8948553351 -367428.607009221 554385.8399206507 -941027.8513306464 -994692.1305891991 -151561.28167342045 616890.9991966533 848161.5216788587 712506.1467722892 
948333.8766820875 704748.6072533936 586848.3406362438 -889615.3740370758 632011.8159645924 -418468.8256383564 787798.675486608 599125.9433548148 -54032.22286153934 -885364.644036899 
46783.26234936691 -295461.6002854771 -185858.2621692497 -592409.8078079254 865429.3909527659 -4605.351865602657 -599124.0100773263 -748636.576744961 522661.16088234517 182751.60441628075 
478405.7346441096 -303087.49509097985 -602093.5383181687 852581.5779957001 -410855.0132953754 591812.3604479216 27468.560724822222 -533311.3701988372 672619.7734979743 291390.51501492434 
817175.3025833978 -464269.1014078901 774043.8098520001 -837155.1055930589 -517090.0255141335 -136170.23570976697 -262210.2168695042 800149.5742544716 -218205.7516285614 554636.0658368331 
632937.792240229 -648477.7570153977 -400262.86783617304 -554427.9609828249 -914936.108207587 291391.08648812096 -795312.9871803091 756058.4845645989 168082.51555138128 -325107.52285459894 
891271.4485478825 -786750.796448564 -372613.9467602103 40311.672842152184 -309102.1395139573 -33477.41739711666 345751.1874888891 687460.3295607425 459078.33488289244 973750.4310783728 
47865.986865773564 -134310.95300762984 702755.7411332983 250283.97831742978 447210.07949040947 357906.31979584927 -23610.893724715686 -992448.6732120996 -544561.8978312301 273680.0881241872 
-679395.1775756394 -846044.4203118461 -470031.9678871732 -131442.07891834108 441255.08856216376 156326.9675458325 37204.713938379544 -273415.51537451544 842578.9874987551 566757.3748036115 
504295.7408740928 -253856.01741543226 -150485.96726198297 584786.9602788903 -428994.9662896395 -923804.2225391852 -387512.6584744897 656843.1233190773 450782.49991253787 388054.4097910742 
-79797.6978569905 661321.518484544 -128504.25408023619 -831411.3461977912 209096.35138010862 511683.6348918022 580533.3987240042 -684009.9851785029 -333545.00984527124 688245.6303557751 
311892.0528858986 -682065.9425852955 -291617.93241542287 635181.3443350978 -817766.7959195786 268700.5208927591 767591.4811553862 369985.4612823895 -112716.17319231073 761763.8355845767 
75909.23158954503 579044.4493535359 768359.1636663775 833721.6924102302 -589705.2624473553 -862964.6142881368 -514557.2658920843 -869279.4010984241 130838.93194506946 -289859.2057449301 
-727490.908908834 620555.951682206 -876071.1713939841 -324478.79365124414 456886.93569862493 -612397.5381764455 -193783.611080879 -170171.8767084271 677306.0664267763 391275.0638498713 
412116.21384981624 656307.6403236627 186649.61476406315 838457.5484837759 -380269.56298820407 -67077.34206477052 130564.6735962492 35879.627942273044 538443.6859402438 -637727.4991837956 
-831539.7854938573 -837047.2608450137 501625.00645413506 -200388.72602856066 -15048.479083981598 111652.8500176149 2065.393620484858 284415.34380684653 312027.22841949435 -288292.5016603974 
854256.2669638332 366992.55640138104 638388.2183981424 -671549.7031027621 488977.5760656218 418139.9464342473 -94004.68588811939 -163881.69046795857 851652.0853230611 -924166.8170485195 
494511.4308954547 817171.4874566181 645213.8900621473 -721408.5576691048 -801033.950550244 -776760.8744608015 869893.4981053169 -458642.832426329 971653.6945898854 -945730.3677424544 
-859125.1012566381 849098.857423739 -886921.0936801953 -208428.33058267087 -83376.84944028175 272018.0146216168 -705908.1401087737 -85035.17710301129 -474361.50828502036 835716.8637312592 
-724921.9969996463 660943.5359205904 107743.25066092494 -632974.0563345596 87284.60413598479 734784.5700985275 466708.71986978967 460463.61807206017 -697424.1452195757 -300882.20886103855 
900489.8653715258 389132.5768097823 655050.225542227 13061.795946721453 -376721.6124163966 -264420.91865759145 -608913.8221380878 -372134.82893799373 -683617.7948140788 492765.8614201718 
-840529.3568168408 -823052.0154899657 -732293.6411489176 856573.4034548474 9917.161715796916 -636618.0512229151 673695.8189840941 -579876.2643227484 -222127.087961504 -844310.6521559492 
744198.1433330374 -49321.466646639514 -880093.7020498179 891716.0007991963 441012.11346756923 -811635.3782256636 829647.4182703895 311238.81362656946 614172.1257061055 164559.79420758574 
722748.8975012517 -850478.7097131219 -712708.2112269714 726555.6358304222 -435428.69798133464 -802254.4696816988 784979.3836036469 284241.64971748996 -909670.9484897532 -399506.696222143 
-963027.3916042205 584439.6141903563 220454.2827952269 988243.3469777475 445247.1747001279 -924887.1126247094 -347052.4377295157 62796.18452925584 893619.4750291519 159497.34074755362 
-306486.2787146969 -901329.6988543001 -911070.8299908295 823175.7941670842 207181.2614256132 -497171.2557382133 -118867.8020859788 376870.376174283 944966.9186859196 528776.3441001822 
-405838.96456177323 -368743.0761074921 876125.1379875515 274532.7368722686 385443.05908560124 962607.1168225752 -158241.0948829489 -574453.729266837 723888.1100881107 40278.04153579974 
263831.02343013696 799308.631450492 92851.90257788682 891016.7775803548 158108.80268637137 -707502.2158054132 -631873.7440651561 868001.3338810736 746162.5513190166 -494800.9548275214 
-108956.93572062743 756375.8201411578 530691.9608755284 761365.9909649927 -615214.36433651 142761.28015595302 700451.0694805908 533533.7380485369 666015.0553488655 214686.4498908026 
-90020.86112502089 366932.1499221141 638010.3422528694 -138793.82413682318 -760432.1567082879 -348699.6300125442 -164224.52070250968 -954176.0108853838 -273827.216641215 -848322.6238283041 
-757289.0219136341 448812.719821356 -133246.935979394 -302956.01052012853 37799.55768745905 937344.4473410067 -576742.9045242151 -937707.0427759897 -713702.8167758766 -5791.283492855728 
686929.2961167681 -91934.42194992944 126583.72818885464 115210.8728498607 420147.80723851523 817101.2492123859 -420003.47015934356 -201983.08373914717 376204.5893864657 81516.9127421591 
967487.0981317542 -576436.5836800477 249583.6597745102 -24673.703019753448 -803190.7966996839 -868316.8729958546 -474271.51234108524 109223.45172476675 243505.7150970765 -639913.812717983 
933488.990101059 557532.614827249 152423.97190409806 -683993.9787287852 635487.9879973477 809742.9824574583 605197.8615570625 -477866.7836796331 -956171.7233583799 656793.475096968 
853501.9746068502 77244.10114313313 -915187.5980126156 -443461.5438397438 -198033.34093858174 143284.24909631885 -733468.7937630415 -223173.52393905038 -50190.465322168544 665501.98840822 
299759.05566186784 297729.3936491546 -781827.07010762 -789718.1308917695 -7147.929375101579 -314856.66546218446 -530147.2887523829 268759.2375846943 -811360.9007193836 401079.2721930167 
690728.7683154547 950000.1236767485 30470.945087535772 -498198.52112546406 -438260.7190779026 -409756.550352028 -281796.26967027877 475736.20029075467 -177606.66716102418 -367174.53382769064 
668486.0390120244 -939725.7696315178 765744.159912785 -660064.0786821556 407750.90175260557 988283.018065712 -124875.5716265539 133643.10131499567 924568.7319251217 -993921.2210048436 
-198549.03273789713 181646.00790948514 863005.1329509143 -868575.8517828779 -902746.4020358291 -26229.32751124201 45097.079562234576 -603588.9876438356 165739.36741299694 212307.5573631823 
-80444.30935282283 -301618.29575784085 -119682.6956946504 -626885.7388303675 -750238.870700099 -191986.32180818566 156675.08526816103 241482.03737950488 552974.1838853124 -858083.1107983514 
-429999.5708901925 -577683.0720796457 -40207.48232160811 -737277.8979773282 864227.6716796409 -774153.7770119191 282358.91968472186 59258.56560475496 -867387.365410013 22806.230892308988 
31743.02299996931 916530.4279600824 -59442.81713597954 95448.39449990191 768499.3878027932 863890.0269923706 579472.6020146771 -285063.0321616905 909170.5864220005 818610.6268149 
194582.17688223976 993833.3978208744 -864045.8898592074 759807.1489978086 176695.6416134981 -68145.04306986381 -731269.5019036855 -434464.3330833884 536240.0365247615 -458115.3594907335 
321819.0744389761 778018.4518170755 367889.7567376164 -119519.69799969927 -144162.2252860379 583177.2460725314 -761061.5877346654 -942550.0433248588 214994.87066997704 -630497.0847454243 
-452204.32236028824 -300421.8252314555 -635853.3235350397 881539.0485129815 465755.2806775912 -713905.3143555223 -504732.81938301737 -2575.577559472411 -240070.25627247617 -929583.3259326742 
107899.18414931721 -326549.31163053797 -590622.5182052602 -686615.8689590632 -473449.7818344516 677078.7623393987 81455.39740432822 -226644.33270952106 -905951.0815302737 515642.5296758746 
-48427.69690868049 855852.5031402316 -705692.5030438805 401838.4712832363 599335.7476145583 -81546.17448761512 750984.2528263275 -170835.96767172776 -741112.5450455771 718512.2727484375 
128536.315914843 214144.82413345552 335328.07776206825 674066.1375885811 195697.38880437426 -604208.8888827852 -359487.52118870337 -504997.7618161765 779010.5108383487 -698914.5820908602 
320519.2385919967 125120.41848455905 930007.4525002209 -274255.03000464 150425.99683839036 -557815.2739101021 -822164.8706708504 420706.30761482497 565654.2467607018 573542.1092610075 
857217.5840383482 372093.53640372027 48270.754504595534 73694.27688037581 838610.6818524885 -914509.8935950462 -795160.992666202 -236961.3219135527 -525679.2997011668 86268.19548181491 
974561.0910302196 -20233.26214110013 -927058.1206821715 976365.9345300999 548030.2901479949 -981080.2512077666 -915620.7507818417 -5878.672611659276 341043.7858567706 -369737.16508384235 
217935.64983173204 309393.4220448721 686691.1187172707 -47224.798050097306 303933.3791492637 -187376.24105652852 251105.95846364019 -195238.74767032568 533579.952307127 -483942.855813704 
-763257.3357003925 -6066.4510084624635 -284963.7140246037 882364.1628492617 33619.549060864374 440422.63392023835 86670.31632324471 279437.3997331718 551869.6463082174 143057.8670784298 
-497048.8582945285 896663.599486165 729085.3169904826 71840.04678772273 914338.9762521179 931155.1470876085 -15254.600729514495 -590134.1825473927 -910293.9113596808 -910350.6651871867 
791816.177893592 -547779.047991587 -674851.0028537051 302086.2444858274 951724.7957647527 905758.8346189156 456171.5706234351 784472.2333438299 -280129.6299559906 11230.907991743414 
790735.4308653844 747674.1478725476 -154986.57857869565 -943978.5714459924 -200239.94583129557 -332181.85370957176 690975.5215402283 -636098.0376308043 711629.5012624094 -779114.1286859426 
-924754.8672195692 107310.52125432272 504487.5098907959 -215474.6525442166 -459120.46664905513 -78282.05250058253 931974.0086181003 -181314.4509619819 -830038.0501551876 -121687.13149173942 
-538951.1977026628 652654.7715125128 743651.8980261295 124673.77806192636 283435.6490339646 -285217.2953372678 254742.06334253703 148986.13457432087 196449.518064467 -789111.2706800194 
-328541.5106182761 771960.0697695233 -431545.58533358853 516628.24011966144 370891.7307510895 482554.3037594403 -970565.6099941029 686546.6889794115 145969.86080143158 -636661.3260485008 
361.9921255686786 929301.9095326401 363320.5646243484 -586129.7764449811 -695938.6908290251 -67530.89270129835 597881.3382744116 762752.6243516442 217472.37176210317 817550.2972056819 
886252.0135588835 -736954.9102354441 381384.46440155036 31499.920528061106 748460.0206770918 532172.7692587764 -655596.9680836133 -234517.82752275257 958308.0880607655 617312.8074321051 
-389456.03157573275 806681.5647572831 449505.4201622263 -148397.105944079 356825.36708768364 -674300.7049001078 -362359.65486729715 -40787.94222832285 -216742.9888143863 471009.4395312611 
183154.51589458273 51038.841144740814 -615560.4610974455 518727.35573883564 -847986.9262490812 929526.9118820755 148258.59644764545 711484.3308354178 820384.8086592399 -147715.56759153493 
-681497.7828139168 287569.1080609034 -904184.1414507306 534762.002246063 -359289.4040121046 810885.043079478 287163.9989504237 -336614.0140507412 -998083.0925772503 -227286.2376156795 
-337266.53103493026 822430.3244354203 -396115.3517946643 -417016.169580756 -727458.8644691238 -4140.7264010753715 -102684.87682284927 -559469.463173141 911027.2231835641 -461752.74226038065 
589445.3821906699 488755.51826025103 -173849.59461670555 -777677.7003722009 754314.9120741754 885697.0721300908 88545.13365494064 332673.0144792632 897827.3015594252 276912.56357487524 
-979856.1998212287 843864.6934131768 -695945.5787061844 -598324.8628573676 -671267.0951996741 468420.68192593055 625374.9742003214 339296.0303574512 -725455.6937042221 -568601.3008315722 
-949201.8301462268 -363495.8081218755 143561.92606116482 -49442.71809753892 -858886.1331248477 -811287.6413609835 190479.20631212555 -970067.2569953781 234066.86156769586 -578344.8534192219 
97161.58432451519 -178629.7588008081 762244.3513430005 637757.6218237206 393740.48277468537 -116927.86766317708 -614418.2432543538 -309614.67183994304 -844487.5404838084 33155.51665183692 
677364.0862678022 -707369.5049832272 -715517.4741042627 286815.37252051895 -121967.47998358565 -103198.5432677411 -478988.76209947997 226055.71209247736 409413.0081219026 236112.91106315143 
-102079.9871599205 821918.3832850261 890788.6056637801 -207246.70443587704 706087.3419183444 818591.5623985906 -820465.9835743702 921775.0193289462 -712085.818563172 -666964.2715452914 
562687.087484091 489031.8383251673 -242296.8289911762 993769.9116507331 310800.9238439426 872360.8138179535 39136.489700615406 270904.04311657 -42602.004244493204 -429733.3292423384 
806835.9186122476 -693412.0314920973 600089.6683808307 324334.71511160955 -952259.6199271407 192587.30385392578 -490794.943186611 -169044.0811336449 -34519.417196400114 -683923.6937893974 
932064.3986244032 -286902.6591066881 551217.7202662101 -102342.09757967491 46869.106015038094 -196574.37923463702 812855.5362959928 816430.2468410567 -303312.53834721574 -693630.7749083672 
